Straßennummer;Straßenname;Folge;Hausnr. (von);Zusatz zur Hausnr (von);Hausnr. (bis);Zusatz zur Hausnr (bis);Ortsbezirk;Stadtteil Name;Stadtbezirk;Stadtbezirksvorst;Schiedsleutebezirk;Sozialrathaus Name;Polizeirevier;Postleitzahl
1898;Paul-Bode-Straße;;;;;;9;Eschersheim;452;09.66;9;Dornbusch;12;60433
1899;Paul-Ehrlich-Straße;;;;;;5;Sachsenhausen-N.;322;05.33;5A;Sachsenhausen;8;60596
3045;Paul-Gerhardt-Ring;;;;;;5;Niederrad;372;05.36;5B;Sachsenhausen;10;60528
1900;Paul-Heyse-Straße;;;;;;9;Ginnheim;441;09.67;9;Nord;12;60431
3224;Paul-Hindemith-Anlage;;;;;;3;Nordend-West;203;03.16;3;Dornbusch;3;60318
1902;Paul-Kirchhof-Platz;;;;;;6;Sindlingen;602;06.48;6B;Höchst;17;65931
2951;Paul-Kornfeld-Weg;;;;;;8;Niederursel;482;08.64;8;Nord;14;60439
1903;Paul-Schwerin-Straße;;;;;;6;Höchst;570;06.44;6C;Höchst;17;65929
3049;Paul-Tillich-Straße;;;;;;5;Niederrad;372;05.36;5B;Sachsenhausen;10;60528
3301;Paul-Wempe-Allee;;;;;;6;Höchst;570;06.44;6C;Höchst;17;65929
1901;Paulistraße;;;;;;6;Höchst;591;06.46;6C;Höchst;17;65929
1904;Paulsplatz;;;;;;1;Altstadt;010;01.01;1;Ost;1;60311
1905;Pestalozziplatz;;;;;;4;Bornheim;281;04.24;4;Ost;6;60385
1906;Pestalozzistraße;;;;;;4;Bornheim;281;04.24;4;Ost;6;60385
3348;Peter-Behrens-Straße;;;;;;4;Ostend;261;04.27;4;Ost;5;60314
1907;Peter-Bied-Straße;ungerade;3;;41;;6;Höchst;570;06.44;6C;Höchst;17;65929
1907;Peter-Bied-Straße;ungerade;43;;55;;6;Unterliederbach;621;06.51;6C;Höchst;17;65929
1907;Peter-Bied-Straße;gerade;;;;;6;Unterliederbach;621;06.51;6C;Höchst;17;65929
1908;Peter-Böhler-Straße;;;;;;9;Ginnheim;441;09.67;9;Nord;12;60431
3541;Peter-Fischer-Allee;;;;;;6;Höchst;570;06.44;6C;Höchst;17;65929
2624;Peter-Henlein-Straße;;;;;;10;Eckenheim;461;10.72;10;Dornbusch;12;60435
1910;Peter-Zenger-Straße;;;;;;7;Hausen;410;07.58;7;Bockenheim;11;60488
1909;Petersstraße;;;;;;1;Innenstadt;060;01.02;1;Ost;1;60313
1911;Petterweilstraße;ungerade;1;;57;;4;Bornheim;240;04.23;4;Ost;6;60385
1911;Petterweilstraße;ungerade;63;;71;;4;Bornheim;271;04.23;4;Ost;6;60385
1911;Petterweilstraße;gerade;2;;48;;4;Bornheim;240;04.23;4;Ost;6;60385
1911;Petterweilstraße;gerade;58;;68;;4;Bornheim;271;04.23;4;Ost;6;60385
3376;Petunienweg;;;;;;10;Frankfurter Berg;492;10.71;10;Nord;14;60433
1912;Pfadfinderweg;;;;;;2;Westend-Nord;192;02.09;2;Dornbusch;12;60320
1914;Pfaffenwiese;ungerade;1;;103;;6;Zeilsheim;612;06.50;6B;Höchst;17;65931
1914;Pfaffenwiese;ungerade;111;;135;;6;Zeilsheim;604;06.49;6B;Höchst;17;65931
1914;Pfaffenwiese;ungerade;301;;;;6;Unterliederbach;623;06.51;6C;Höchst;17;65929
1914;Pfaffenwiese;gerade;2;;56;;6;Zeilsheim;611;06.49;6B;Höchst;17;65931
1914;Pfaffenwiese;gerade;58;;140;;6;Zeilsheim;604;06.49;6B;Höchst;17;65931
1914;Pfaffenwiese;gerade;300;;320;;6;Zeilsheim;604;06.49;6B;Höchst;17;65929
1913;Pfälzer Straße;;;;;;6;Unterliederbach;621;06.51;6C;Höchst;17;65929
1915;Pfannmüllerstraße;;;;;;7;Hausen;410;07.58;7;Bockenheim;11;60488
3213;Pfarrer-Perabo-Platz;;;;;;1;Gallus;153;01.05;1;Gallus;4;60326
1916;Pfarrgäßchen;;;;;;10;Bonames;491;10.70;10;Nord;14;60437
1917;Pfeiferstraße;;;;;;9;Ginnheim;441;09.67;9;Nord;12;60431
1918;Pferdskopfweg;;;;;;6;Zeilsheim;612;06.50;6B;Höchst;17;65931
1919;Pfingstbornstraße;;;;;;6;Sindlingen;601;06.47;6B;Höchst;17;65931
1920;Pfingstbrunnenstraße;;;;;;2;Bockenheim;342;02.14;2;Bockenheim;13;60486
1921;Pfingstweidstraße;;;;;;4;Ostend;140;04.26;4;Ost;5;60316
1922;Pflugspfad;;;;;;6;Zeilsheim;612;06.50;6B;Höchst;17;65931
1923;Pflugstraße;;;;;;9;Ginnheim;441;09.67;9;Nord;12;60431
1924;Pfortengartenweg;;;;;;6;Zeilsheim;612;06.50;6B;Höchst;17;65931
1925;Pfortenstraße;ungerade;;;;;11;Fechenheim;520;11.78;11;Ost;18;60386
1925;Pfortenstraße;gerade;4;;44;;11;Fechenheim;520;11.78;11;Ost;18;60386
1925;Pfortenstraße;gerade;72;;;;11;Fechenheim;510;11.77;11;Ost;18;60386
1926;Pforzheimer Straße;;;;;;1;Gutleutviertel;151;01.04;1;Gallus;4;60329
1927;Pfungststraße;;;;;;4;Ostend;251;04.25;4;Ost;5;60314
1928;Philipp-Fleck-Straße;;;;;;2;Bockenheim;163;02.15;2;Bockenheim;13;60486
3584;Philipp-Holzmann-Weg;;;;;;4;Ostend;261;04.27;4;Ost;5;60314
2904;Philipp-Puth-Straße;;;;;;16;Bergen-Enkheim;680;16.83;16;Ost;18;60388
1929;Philipp-Reis-Straße;;;;;;2;Bockenheim;163;02.15;2;Bockenheim;13;60486
2726;Philipp-Schnell-Straße;;;;;;14;Harheim;660;14.81;14;Nord;14;60437
3756;Philippine-Schulz-Weg;;;;;;5;Oberrad;380;05.28;5A;Sachsenhausen;8;60599
1930;Philippsruher Straße;ungerade;;;;;4;Ostend;261;04.27;4;Ost;5;60314
1930;Philippsruher Straße;gerade;;;;;4;Ostend;251;04.25;4;Ost;5;60314
1931;Philosophenweg;;;;;;6;Unterliederbach;621;06.51;6C;Höchst;17;65929
3209;Pirmasenser Straße;;;;;;6;Schwanheim;531;06.38;6A;Sachsenhausen;10;60529
3327;Pissarroweg;;;;;;12;Kalbach-Riedberg;651;12.79;12;Nord;14;60438
1932;Platanenstraße;;;;;;6;Griesheim;552;06.41;6A;Gallus;16;65933
1933;Platenstraße;ungerade;1;;11;;2;Westend-Nord;192;02.09;2;Dornbusch;12;60320
1933;Platenstraße;ungerade;31;;71;;9;Dornbusch;442;09.68;9;Dornbusch;12;60320
1933;Platenstraße;ungerade;73;;79z;z;9;Dornbusch;442;09.68;9;Dornbusch;12;60431
1933;Platenstraße;ungerade;99;;137;;9;Ginnheim;441;09.67;9;Nord;12;60431
1933;Platenstraße;gerade;4;;6;;2;Westend-Nord;192;02.09;2;Dornbusch;12;60320
1933;Platenstraße;gerade;30;;46;;9;Dornbusch;442;09.68;9;Dornbusch;12;60320
1933;Platenstraße;gerade;48;;64;;9;Dornbusch;442;09.68;9;Dornbusch;12;60431
1933;Platenstraße;gerade;80;;86;;9;Ginnheim;441;09.67;9;Nord;12;60431
3227;Platz der Einheit;;;;;;1;Gallus;161;01.06;1;Gallus;13;60327
1934;Platz der Republik;;;;;;2;Westend-Süd;100;02.11;2;Bockenheim;13;60325
3744;Platz der vergessenen Kinder;;;;;;5;Sachsenhausen-N.;321;05.32;5A;Sachsenhausen;8;60596
1935;Plessengasse;;;;;;11;Fechenheim;510;11.77;11;Ost;18;60386
1936;Plieningerstraße;;;;;;2;Westend-Nord;192;02.09;2;Dornbusch;12;60320
3321;Polizeimeister-Kaspar-Straße;;;;;;3;Nordend-West;202;03.16;3;Dornbusch;12;60320
2661;Pommernstraße;;;;;;13;Nieder-Erlenbach;640;13.80;13;Nord;14;60437
1938;Porthstraße;;;;;;10;Eckenheim;461;10.72;10;Dornbusch;12;60435
1939;Porzellanhofstraße;;;;;;1;Innenstadt;070;01.01;1;Ost;1;60313
1940;Poststraße;;;;;;1;Gallus;152;01.06;1;Gallus;4;60329
1941;Prächterstraße;;;;;;9;Ginnheim;441;09.67;9;Nord;12;60431
2777;Prager Straße;;;;;;15;Nieder-Eschbach;670;15.82;15;Nord;14;60437
1942;Prämäckerweg;;;;;;10;Frankfurter Berg;492;10.71;10;Nord;14;60433
3040;Praunheimer Brücke;;;;;;7;Praunheim;424;07.60;7;Bockenheim;14;60488
3040;Praunheimer Brücke;;;;;;7;Praunheim;425;07.60;7;Bockenheim;14;60488
1944;Praunheimer Hohl;ungerade;1;;3;;7;Praunheim;423;07.59;7;Bockenheim;14;60488
1944;Praunheimer Hohl;ungerade;9;;;;7;Praunheim;422;07.59;7;Bockenheim;14;60488
1944;Praunheimer Hohl;gerade;;;;;7;Praunheim;422;07.59;7;Bockenheim;14;60488
1945;Praunheimer Landstraße;ungerade;3;;109;;7;Hausen;410;07.58;7;Bockenheim;11;60488
1945;Praunheimer Landstraße;ungerade;115;;233;;7;Praunheim;424;07.60;7;Bockenheim;14;60488
1945;Praunheimer Landstraße;gerade;2;;78;;7;Hausen;410;07.58;7;Bockenheim;11;60488
1945;Praunheimer Landstraße;gerade;94;;112;;7;Praunheim;424;07.60;7;Bockenheim;11;60488
1945;Praunheimer Landstraße;gerade;114;;228;;7;Praunheim;424;07.60;7;Bockenheim;14;60488
2591;Praunheimer Steg;;;;;;8;Heddernheim;432;08.62;8;Nord;14;60439
1946;Praunheimer Weg;ungerade;1;;;;8;Niederursel;481;08.63;8;Nord;14;60439
1946;Praunheimer Weg;ungerade;3;;169;;8;Niederursel;482;08.64;8;Nord;14;60439
1946;Praunheimer Weg;gerade;2;;126;;8;Niederursel;481;08.63;8;Nord;14;60439
1946;Praunheimer Weg;gerade;134;;160;;8;Praunheim;426;08.62;7;Nord;14;60439
1946;Praunheimer Weg;gerade;162;;;;7;Praunheim;425;07.60;7;Bockenheim;14;60439
1947;Preungesheimer Straße;;;;;;4;Bornheim;272;04.22;4;Ost;6;60389
1948;Prießnitzstraße;;;;;;7;Rödelheim;401;07.55;7;Bockenheim;11;60489
1949;Prieststraße;;;;;;9;Dornbusch;463;09.69;9;Dornbusch;12;60320
3219;Propst-Goebels-Weg;;;;;;11;Seckbach;390;11.75;11;Ost;6;60389
3322;Prozessionsweg;;;;;;12;Kalbach-Riedberg;651;12.79;12;Nord;14;60438
1950;Pützerstraße;;;;;;7;Praunheim;422;07.59;7;Bockenheim;14;60488
1951;Quäkerplatz;;;;;;1;Gallus;162;01.07;1;Gallus;4;60326
2727;Quellenstraße;;;;;;14;Harheim;660;14.81;14;Nord;14;60437
1952;Querstraße;;;;;;3;Nordend-West;120;03.21;3;Ost;3;60322
1953;Quirinsstraße;;;;;;5;Sachsenhausen-S.;332;05.29;5A;Sachsenhausen;8;60599
1954;Raabestraße;;;;;;9;Dornbusch;442;09.68;9;Dornbusch;12;60431
1955;Rabenkopfweg;;;;;;6;Zeilsheim;604;06.49;6B;Höchst;17;65931
1956;Radilostraße;;;;;;7;Rödelheim;402;07.56;7;Bockenheim;11;60489
1957;Rahmhofstraße;;;;;;1;Innenstadt;050;01.02;1;Ost;1;60313
1958;Raiffeisenstraße;;;;;;11;Riederwald;262;11.76;11;Ost;18;60386
1959;Raimundstraße;ungerade;1;;45;;9;Ginnheim;441;09.67;9;Nord;12;60431
1959;Raimundstraße;ungerade;101;;159;;9;Dornbusch;442;09.68;9;Dornbusch;12;60320
1959;Raimundstraße;gerade;4;;72;;9;Ginnheim;441;09.67;9;Nord;12;60431
1959;Raimundstraße;gerade;90;;164;;9;Dornbusch;442;09.68;9;Dornbusch;12;60320
2905;Rangenbergstraße;;;;;;16;Bergen-Enkheim;680;16.83;16;Ost;18;60388
1960;Ranzengasse;;;;;;6;Sindlingen;601;06.47;6B;Höchst;17;65931
1961;Rappstraße;;;;;;3;Nordend-West;120;03.21;3;Ost;3;60318
1962;Rasselweg;;;;;;6;Zeilsheim;612;06.50;6B;Höchst;17;65931
1963;Rat-Beil-Straße;ungerade;;;;;3;Nordend-West;212;03.17;3;Ost;3;60318
1963;Rat-Beil-Straße;gerade;;;;;3;Nordend-West;213;03.17;3;Ost;12;60320
1964;Rathausgasse;;;;;;11;Seckbach;390;11.75;11;Ost;6;60389
1965;Rathenauplatz;;;;;;1;Innenstadt;050;01.02;1;Ost;1;60313
1966;Ratsweg;ungerade;;;;;4;Ostend;261;04.27;4;Ost;5;60385
1966;Ratsweg;gerade;10;;;;11;Riederwald;262;11.76;11;Ost;18;60386
1966;Ratsweg;gerade;12;;14;;4;Bornheim;281;04.24;4;Ost;6;60386
1967;Ratswegbrücke;;;;;;4;Ostend;261;04.27;4;Ost;5;60314
1967;Ratswegbrücke;;;;;;4;Ostend;261;04.27;4;Ost;5;60385
1967;Ratswegbrücke;;;;;;4;Ostend;261;04.27;4;Ost;5;60386
1967;Ratswegbrücke;;;;;;4;Ostend;261;04.27;4;Ost;18;60386
1968;Rauenthaler Weg;;;;;;6;Schwanheim;531;06.38;6A;Sachsenhausen;10;60529
1969;Raugasse;;;;;;6;Höchst;591;06.46;6C;Höchst;17;65929
1970;Rauschenbachstraße;;;;;;10;Bonames;491;10.70;10;Nord;14;60437
1971;Rauschenberger Straße;ungerade;;;;;9;Eschersheim;452;09.66;9;Dornbusch;12;60433
1971;Rauschenberger Straße;gerade;;;;;9;Dornbusch;462;09.69;9;Dornbusch;12;60433
1972;Ravensteinstraße;;;;;;4;Ostend;252;04.25;4;Ost;5;60385
1973;Rebenstraße;;;;;;5;Oberrad;380;05.28;5A;Sachsenhausen;8;60599
1974;Rebgärten;;;;;;9;Ginnheim;441;09.67;9;Nord;12;60431
1975;Rebhuhnstraße;;;;;;6;Griesheim;552;06.41;6A;Gallus;16;65933
1978;Rebstöcker Straße;ungerade;29;;39;;1;Gallus;153;01.05;1;Gallus;4;60326
1978;Rebstöcker Straße;ungerade;49a;a;49e;;1;Gallus;154;01.05;1;Gallus;4;60326
1978;Rebstöcker Straße;ungerade;55;;59;;1;Gallus;153;01.05;1;Gallus;4;60326
1978;Rebstöcker Straße;ungerade;61;;127;;1;Gallus;165;01.08;1;Gallus;4;60326
1978;Rebstöcker Straße;gerade;8;;20;;1;Gallus;153;01.05;1;Gallus;4;60326
1978;Rebstöcker Straße;gerade;60;;80;;1;Gallus;165;01.08;1;Gallus;4;60326
1979;Rebstöcker Weg;;;;;;7;Rödelheim;401;07.55;7;Bockenheim;11;60489
1977;Rebstockpark;;;;;;2;Bockenheim;163;02.15;2;Bockenheim;13;60486
1980;Rechneigrabenstraße;;;;;;1;Innenstadt;080;01.01;1;Ost;1;60311
2728;Reginastraße;;;;;;14;Harheim;660;14.81;14;Nord;14;60437
1981;Rehstraße;;;;;;6;Griesheim;552;06.41;6A;Gallus;16;65933
1982;Reichelstraße;;;;;;9;Ginnheim;441;09.67;9;Nord;12;60431
1983;Reichenbacher Weg;;;;;;7;Rödelheim;401;07.55;7;Bockenheim;11;60489
1984;Reichsburgstraße;;;;;;7;Rödelheim;402;07.56;7;Bockenheim;11;60489
1985;Reichsforststraße;;;;;;5;Niederrad;372;05.36;5B;Sachsenhausen;10;60528
1986;Reifenberger Straße;ungerade;11;;61;;7;Rödelheim;401;07.55;7;Bockenheim;11;60489
1986;Reifenberger Straße;ungerade;71;;75;;7;Praunheim;423;07.59;7;Bockenheim;11;60488
1986;Reifenberger Straße;gerade;;;;;7;Rödelheim;401;07.55;7;Bockenheim;11;60489
1987;Reinborner Weg;;;;;;7;Rödelheim;401;07.55;7;Bockenheim;11;60489
1988;Reineckstraße;;;;;;1;Altstadt;010;01.01;1;Ost;1;60313
1989;Reinganumstraße;;;;;;4;Ostend;252;04.25;4;Ost;5;60385
1990;Reinhardstraße;;;;;;9;Dornbusch;462;09.69;9;Dornbusch;12;60433
3508;Reiterhof Schlockerwiesen (Wohnplatz);;;;;;10;Berkersheim;500;10.74;10;Nord;14;60435
1991;Rembrandtstraße;;;;;;5;Sachsenhausen-N.;322;05.33;5A;Sachsenhausen;8;60596
1992;Rendeler Straße;ungerade;;;;;4;Bornheim;272;04.22;4;Ost;6;60385
1992;Rendeler Straße;gerade;;;;;4;Bornheim;271;04.23;4;Ost;6;60385
3382;Renettenstraße;;;;;;10;Preungesheim;470;10.73;10;Dornbusch;12;60435
3764;Rennbahnpark;;;;;;5;Sachsenhausen-S.;325;05.34;5A;Sachsenhausen;10;60528
1994;Rennbahnstraße;ungerade;;;;;5;Sachsenhausen-S.;325;05.34;5A;Sachsenhausen;10;60528
1994;Rennbahnstraße;gerade;2;;32;;5;Niederrad;371;05.35;5B;Sachsenhausen;10;60528
1994;Rennbahnstraße;gerade;36;;74;;5;Niederrad;372;05.36;5B;Sachsenhausen;10;60528
1995;Renneroder Straße;;;;;;6;Sossenheim;631;06.53;6C;Höchst;17;65936
1997;Rennsteig;;;;;;6;Unterliederbach;621;06.51;6C;Höchst;17;65929
3323;Renoirallee;;;;;;12;Kalbach-Riedberg;651;12.79;12;Nord;14;60438
1998;Rethelstraße;;;;;;5;Sachsenhausen-N.;322;05.33;5A;Sachsenhausen;8;60596
1999;Reuterweg;ungerade;47;;69;;2;Westend-Süd;180;02.10;2;Bockenheim;3;60323
1999;Reuterweg;ungerade;71;;91;;2;Westend-Nord;191;02.09;2;Dornbusch;3;60323
1999;Reuterweg;gerade;16;;68;;2;Westend-Süd;110;02.10;2;Bockenheim;3;60323
1999;Reuterweg;gerade;74;;104;;2;Westend-Nord;191;02.09;2;Dornbusch;3;60323
2000;Reversbrunnenweg;;;;;;5;Sachsenhausen-S.;332;05.29;5A;Sachsenhausen;8;60599
2001;Rhaban-Fröhlich-Straße;ungerade;;;;;9;Eschersheim;451;09.65;9;Dornbusch;12;60433
2001;Rhaban-Fröhlich-Straße;gerade;;;;;9;Eschersheim;452;09.66;9;Dornbusch;12;60433
2002;Rheinlandstraße;ungerade;3;;53;;6;Schwanheim;532;06.37;6A;Sachsenhausen;10;60529
2002;Rheinlandstraße;ungerade;131;;133;;6;Schwanheim;531;06.38;6A;Sachsenhausen;10;60529
2002;Rheinlandstraße;gerade;;;;;6;Schwanheim;531;06.38;6A;Sachsenhausen;10;60529
2003;Rheinstraße;ungerade;1;;15;;2;Westend-Süd;100;02.11;2;Bockenheim;13;60325
2003;Rheinstraße;ungerade;17;;31;;2;Westend-Süd;170;02.11;2;Bockenheim;13;60325
2003;Rheinstraße;gerade;4;;16;;2;Westend-Süd;100;02.11;2;Bockenheim;13;60325
2003;Rheinstraße;gerade;16a;a;24;;2;Westend-Süd;170;02.11;2;Bockenheim;13;60325
2005;Rhonestraße;;;;;;5;Niederrad;373;05.36;5B;Sachsenhausen;10;60528
2004;Rhönstraße;ungerade;51;;55;;4;Ostend;251;04.25;4;Ost;5;60316
2004;Rhönstraße;ungerade;77;;139;;4;Ostend;252;04.25;4;Ost;5;60385
2004;Rhönstraße;gerade;2;;44;;4;Ostend;251;04.25;4;Ost;5;60316
2004;Rhönstraße;gerade;62;;98;;4;Ostend;252;04.25;4;Ost;5;60385
3582;Ribisweg;ungerade;;;;;10;Berkersheim;500;10.74;10;Nord;14;60435
3582;Ribisweg;gerade;2;;;;10;Frankfurter Berg;492;10.71;10;Nord;14;60433
3582;Ribisweg;gerade;4;;12;;10;Berkersheim;500;10.74;10;Nord;14;60435
2006;Ricarda-Huch-Straße;ungerade;;;;;9;Ginnheim;441;09.67;9;Nord;12;60431
2006;Ricarda-Huch-Straße;gerade;2;;6;;9;Dornbusch;442;09.68;9;Dornbusch;12;60431
2006;Ricarda-Huch-Straße;gerade;8;;24;;9;Ginnheim;441;09.67;9;Nord;12;60431
2007;Richard-Biringer-Weg;;;;;;6;Unterliederbach;621;06.51;6C;Höchst;17;65929
3537;Richard-Breitenfeld-Straße;;;;;;12;Kalbach-Riedberg;651;12.79;12;Nord;14;60438
3590;Richard-Herrmann-Platz;;;;;;11;Riederwald;262;11.76;11;Ost;6;60386
3590;Richard-Herrmann-Platz;;;;;;11;Riederwald;262;11.76;11;Ost;18;60386
3590;Richard-Herrmann-Platz;;;;;;4;Bornheim;281;04.24;4;Ost;6;60386
2008;Richard-Strauss-Allee;;;;;;5;Sachsenhausen-S.;325;05.34;5A;Sachsenhausen;10;60598
2009;Richard-Wagner-Straße;;;;;;3;Nordend-West;212;03.17;3;Ost;3;60318
2010;Richard-Weidlich-Platz;;;;;;6;Sindlingen;602;06.48;6B;Höchst;17;65931
3619;Ricky-Adler-Straße;;;;;;12;Kalbach-Riedberg;651;12.79;12;Nord;14;60438
3395;Riedbergallee;ungerade;;;;;12;Kalbach-Riedberg;651;12.79;12;Nord;14;60438
3395;Riedbergallee;gerade;4;;34;;8;Niederursel;484;08.63;8;Nord;14;60438
3395;Riedbergallee;gerade;36;;56;;12;Kalbach-Riedberg;651;12.79;12;Nord;14;60438
3545;Riedbergplatz;;;;;;12;Kalbach-Riedberg;651;12.79;12;Nord;14;60438
2011;Riederhofstraße;;;;;;4;Ostend;261;04.27;4;Ost;5;60314
2012;Riederspießstraße;;;;;;11;Riederwald;262;11.76;11;Ost;18;60386
2729;Riedhalsstraße;;;;;;14;Harheim;660;14.81;14;Nord;14;60437
2014;Riedhofweg;;;;;;5;Sachsenhausen-N.;322;05.33;5A;Sachsenhausen;8;60596
2015;Riedrain;;;;;;6;Sossenheim;632;06.54;6C;Höchst;17;65936
2906;Riedstraße;;;;;;16;Bergen-Enkheim;680;16.83;16;Ost;18;60388
2778;Rilkestraße;;;;;;15;Nieder-Eschbach;670;15.82;15;Nord;14;60437
3555;Ringelnatzgässchen;;;;;;9;Dornbusch;442;09.68;9;Dornbusch;12;60431
2017;Ringelstraße;ungerade;1;;23;;4;Bornheim;282;04.24;4;Ost;5;60385
2017;Ringelstraße;ungerade;41;;57;;4;Bornheim;281;04.24;4;Ost;6;60385
2017;Ringelstraße;gerade;2;;34;;4;Bornheim;282;04.24;4;Ost;5;60385
2017;Ringelstraße;gerade;40;;54;;4;Bornheim;281;04.24;4;Ost;6;60385
2018;Risselsteinweg;;;;;;6;Zeilsheim;604;06.49;6B;Höchst;17;65931
3738;Rita-Maiburg-Straße;;;;;;5;Flughafen;327;05.34;5A;Sachsenhausen;19;60549
2019;Robert-Blum-Straße;;;;;;4;Ostend;252;04.25;4;Ost;5;60385
2020;Robert-Bosch-Straße;;;;;;11;Fechenheim;520;11.78;11;Ost;18;60386
2021;Robert-Bunsen-Straße;;;;;;6;Höchst;580;06.45;6C;Höchst;17;65929
2634;Robert-Dißmann-Straße;;;;;;6;Sossenheim;632;06.54;6C;Höchst;17;65936
3518;Robert-Gernhardt-Brücke;;;;;;10;Frankfurter Berg;492;10.71;10;Nord;14;60433
3518;Robert-Gernhardt-Brücke;;;;;;12;Kalbach-Riedberg;650;12.79;12;Nord;14;60437
3574;Robert-Koch-Allee;;;;;;12;Kalbach-Riedberg;651;12.79;12;Nord;14;60438
2022;Robert-Mayer-Straße;ungerade;11;;15;;2;Westend-Süd;170;02.11;2;Bockenheim;13;60325
2022;Robert-Mayer-Straße;ungerade;17;;63;;2;Bockenheim;341;02.13;2;Bockenheim;13;60486
2022;Robert-Mayer-Straße;gerade;2;;10;;2;Westend-Süd;170;02.11;2;Bockenheim;13;60325
2022;Robert-Mayer-Straße;gerade;18;;58;;2;Bockenheim;341;02.13;2;Bockenheim;13;60486
3595;Robert-Schnitzer-Straße;;;;;;6;Schwanheim;531;06.38;6A;Sachsenhausen;10;65929
2023;Rodbertusstraße;;;;;;11;Riederwald;262;11.76;11;Ost;18;60386
2025;Rödelheimer Bahnweg;;;;;;7;Rödelheim;402;07.56;7;Bockenheim;11;60489
2026;Rödelheimer Landstraße;ungerade;11;;85;;7;Bockenheim;343;07.57;2;Bockenheim;11;60487
2026;Rödelheimer Landstraße;ungerade;93;;149;;7;Rödelheim;401;07.55;7;Bockenheim;11;60489
2026;Rödelheimer Landstraße;gerade;2;;132;;7;Bockenheim;343;07.57;2;Bockenheim;11;60487
2026;Rödelheimer Landstraße;gerade;132a;a;;;7;Bockenheim;343;07.57;2;Bockenheim;11;60486
2026;Rödelheimer Landstraße;gerade;132b;b;134;;7;Bockenheim;343;07.57;2;Bockenheim;11;60487
2026;Rödelheimer Landstraße;gerade;146;;208;;7;Rödelheim;401;07.55;7;Bockenheim;11;60489
2027;Rödelheimer Parkweg;;;;;;7;Rödelheim;401;07.55;7;Bockenheim;11;60489
2028;Rödelheimer Straße;ungerade;;;;;2;Bockenheim;350;02.13;2;Bockenheim;13;60487
2028;Rödelheimer Straße;gerade;2;;14;;2;Bockenheim;362;02.12;2;Bockenheim;13;60487
2028;Rödelheimer Straße;gerade;32;;38;;2;Bockenheim;350;02.13;2;Bockenheim;13;60487
2029;Röderbergweg;ungerade;9;;21;;4;Ostend;251;04.25;4;Ost;5;60314
2029;Röderbergweg;ungerade;29;;;;4;Ostend;251;04.25;4;Ost;5;60316
2029;Röderbergweg;ungerade;31;;91;;4;Ostend;251;04.25;4;Ost;5;60314
2029;Röderbergweg;ungerade;121;;259;;4;Ostend;252;04.25;4;Ost;5;60385
2029;Röderbergweg;gerade;4;;44;;4;Ostend;261;04.27;4;Ost;5;60314
2029;Röderbergweg;gerade;60;;96;;4;Ostend;251;04.25;4;Ost;5;60314
2029;Röderbergweg;gerade;104;;270;;4;Ostend;252;04.25;4;Ost;5;60385
2030;Röderichstraße;;;;;;7;Rödelheim;402;07.56;7;Bockenheim;11;60489
2024;Rodheimer Straße;;;;;;4;Bornheim;271;04.23;4;Ost;6;60385
2032;Roggengasse;;;;;;6;Unterliederbach;621;06.51;6C;Höchst;17;65929
2033;Rohlederstraße;;;;;;10;Eckenheim;461;10.72;10;Dornbusch;12;60435
2034;Rohmerplatz;;;;;;2;Bockenheim;350;02.13;2;Bockenheim;13;60486
2035;Rohmerstraße;ungerade;3;;;;2;Bockenheim;350;02.13;2;Bockenheim;13;60487
2035;Rohmerstraße;ungerade;5;;39;;2;Bockenheim;350;02.13;2;Bockenheim;13;60486
2035;Rohmerstraße;gerade;;;;;2;Bockenheim;350;02.13;2;Bockenheim;13;60486
2036;Rohrbachstraße;ungerade;3;;37;;3;Nordend-Ost;222;03.18;3;Ost;6;60389
2036;Rohrbachstraße;ungerade;41;;59;;3;Nordend-Ost;221;03.19;3;Ost;3;60389
2036;Rohrbachstraße;gerade;4;;44;;3;Nordend-Ost;222;03.18;3;Ost;6;60389
2036;Rohrbachstraße;gerade;48;;68;;3;Nordend-Ost;221;03.19;3;Ost;3;60389
2907;Röhrborngasse;;;;;;16;Bergen-Enkheim;680;16.83;16;Ost;18;60388
2037;Rombergstraße;;;;;;6;Zeilsheim;612;06.50;6B;Höchst;17;65931
2031;Römerberg;;;;;;1;Altstadt;010;01.01;1;Ost;1;60311
3497;Römerbrücke;;;;;;8;Heddernheim;432;08.62;8;Nord;14;60439
3497;Römerbrücke;;;;;;9;Ginnheim;441;09.67;9;Nord;12;60431
3497;Römerbrücke;;;;;;9;Ginnheim;441;09.67;9;Nord;14;60431
2590;Römerstadtsteg;;;;;;8;Heddernheim;432;08.62;8;Nord;14;60439
3603;Römischer Ring;;;;;;1;Gallus;162;01.07;1;Gallus;13;60486
2038;Romroder Straße;;;;;;11;Seckbach;390;11.75;11;Ost;6;60389
2039;Ronneburgstraße;ungerade;;;;;10;Eckenheim;461;10.72;10;Dornbusch;12;60435
2039;Ronneburgstraße;gerade;2;;8;;10;Preungesheim;470;10.73;10;Dornbusch;12;60435
2039;Ronneburgstraße;gerade;12;;40;;10;Eckenheim;461;10.72;10;Dornbusch;12;60435
2908;Röntgenstraße;;;;;;16;Bergen-Enkheim;680;16.83;16;Ost;18;60388
