Straßennummer;Straßenname;Folge;Hausnr. (von);Zusatz zur Hausnr (von);Hausnr. (bis);Zusatz zur Hausnr (bis);Ortsbezirk;Stadtteil Name;Stadtbezirk;Stadtbezirksvorst;Schiedsleutebezirk;Sozialrathaus Name;Polizeirevier;Postleitzahl
;Obere Marktstraße;ungerade;3;;81;;;;;;;;;64711
;Otto-Glenz-Straße;ungerade;3;;3;;;;;;;;;64711
;Robert-Bosch-Straße;ungerade;3;;15;;;;;;;;;64711
;Robert-Koch-Straße;ungerade;3;;7;;;;;;;;;64711
;Rolleweg;ungerade;3;;35;;;;;;;;;64711
;Scheuerbergweg;ungerade;3;;3;;;;;;;;;64711
;Schmidt-Rottluff-Straße;ungerade;3;;3;;;;;;;;;64711
;Schulhohlstraße;ungerade;3;;15;;;;;;;;;64711
;Schöllenbacher Weg;ungerade;3;;15;;;;;;;;;64711
;Sommerseite;ungerade;3;;7;;;;;;;;;64711
;Spitzgartenweg;ungerade;3;;3;;;;;;;;;64711
;Städtel;ungerade;3;;19;;;;;;;;;64711
;Tannenweg;ungerade;3;;7;;;;;;;;;64711
;Uhlandstraße;ungerade;3;;35;;;;;;;;;64711
;Untere Stadtwiese;ungerade;3;;3;;;;;;;;;64711
;Unterer Hellrain;ungerade;3;;19;;;;;;;;;64711
;Waldstraße;ungerade;3;;23;;;;;;;;;64711
;Westring;ungerade;3;;83;;;;;;;;;64711
;Wiesenweg;ungerade;3;;11;;;;;;;;;64711
;Zur Steinwiese;ungerade;3;;3;;;;;;;;;64711
;Am Eckertsberg;ungerade;3;;29;;;;;;;;;64720
;Am Kellersgraben;ungerade;3;;13;;;;;;;;;64720
;Am Rosengarten;ungerade;3;;3;;;;;;;;;64720
;Am Stadtgarten;ungerade;3;;5;;;;;;;;;64720
;An der Alten Schule;ungerade;3;;11;;;;;;;;;64720
;An der Odenwaldhalle;ungerade;3;;9;;;;;;;;;64720
;Außerhalb Steinbach;ungerade;3;;3;;;;;;;;;64720
;Beerfeldener Weg;ungerade;3;;5;;;;;;;;;64720
;Breitenbrunner Weg;ungerade;3;;13;;;;;;;;;64720
;Breuberger Weg;ungerade;3;;7;;;;;;;;;64720
;Brückenstraße;ungerade;3;;7;;;;;;;;;64720
;Buchäckerweg;ungerade;3;;9;;;;;;;;;64720
;Damaschkestraße;ungerade;3;;15;;;;;;;;;64720
;Danziger Straße;ungerade;3;;9;;;;;;;;;64720
;Eulbacher Weg;ungerade;3;;17;;;;;;;;;64720
;Faltersweg;ungerade;3;;23;;;;;;;;;64720
;Ferdinand-Creutz-Straße;ungerade;3;;21;;;;;;;;;64720
;Geschwister-Scholl-Straße;ungerade;3;;11;;;;;;;;;64720
;Große Gasse;ungerade;3;;19;;;;;;;;;64720
;Hanauer Weg;ungerade;3;;11;;;;;;;;;64720
;Heinrich-Arzt-Straße;ungerade;3;;19;;;;;;;;;64720
;Hieronymusstraße;ungerade;3;;33;;;;;;;;;64720
;Hulster Straße;ungerade;3;;15;;;;;;;;;64720
;Häfnergasse;ungerade;3;;15;;;;;;;;;64720
;Im Eck;ungerade;3;;33;;;;;;;;;64720
;Jockelsbuckel;ungerade;3;;5;;;;;;;;;64720
;Karlstraße;ungerade;3;;15;;;;;;;;;64720
;Kreuzweg;ungerade;3;;37;;;;;;;;;64720
;Kutschenweg;ungerade;3;;3;;;;;;;;;64720
;Mauerstraße;ungerade;3;;25;;;;;;;;;64720
;Momarter Weg;ungerade;3;;55;;;;;;;;;64720
;Mömlinger Weg;ungerade;3;;5;;;;;;;;;64720
;Müllerweg;ungerade;3;;5;;;;;;;;;64720
;Ohrnbachtalstraße;ungerade;3;;73;;;;;;;;;64720
;Pfungstädter Weg;ungerade;3;;15;;;;;;;;;64720
;Postweg;ungerade;3;;11;;;;;;;;;64720
;Rathausgäßchen;ungerade;3;;7;;;;;;;;;64720
;Rudolf-Marburg-Straße;ungerade;3;;43;;;;;;;;;64720
;Schneidersweg;ungerade;3;;13;;;;;;;;;64720
;Schulstraße;ungerade;3;;35;;;;;;;;;64720
;Schwalbenweg;ungerade;3;;7;;;;;;;;;64720
;Stefan-Hoog-Straße;ungerade;3;;39;;;;;;;;;64720
;Stettiner Straße;ungerade;3;;5;;;;;;;;;64720
;Stockheimer Weg;ungerade;3;;9;;;;;;;;;64720
;Untere Schillerstraße;ungerade;3;;13;;;;;;;;;64720
;Walther-Rathenau-Allee;ungerade;3;;41;;;;;;;;;64720
;Weißenfelser Straße;ungerade;3;;5;;;;;;;;;64720
;Wetzlarer Weg;ungerade;3;;7;;;;;;;;;64720
;Zeller Straße;ungerade;3;;33;;;;;;;;;64720
;Am Bach;ungerade;3;;5;;;;;;;;;64732
;Am Kalkofen;ungerade;3;;27;;;;;;;;;64732
;Am Roten Rain;ungerade;3;;25;;;;;;;;;64732
;Am Steinbruch;ungerade;3;;31;;;;;;;;;64732
;Am Trieb;ungerade;3;;27;;;;;;;;;64732
;Bad König Außenliegend;ungerade;3;;45;;;;;;;;;64732
;Bleichstraße;ungerade;3;;9;;;;;;;;;64732
;Danziger Straße;ungerade;3;;7;;;;;;;;;64732
;Erfurter Straße;ungerade;3;;9;;;;;;;;;64732
;Goethestraße;ungerade;3;;11;;;;;;;;;64732
;Hainhausweg;ungerade;3;;25;;;;;;;;;64732
;Hardtbergweg;ungerade;3;;9;;;;;;;;;64732
;Höhenstraße;ungerade;3;;67;;;;;;;;;64732
;Im Fässjeseck;ungerade;3;;19;;;;;;;;;64732
;Im Neuroth;ungerade;3;;45;;;;;;;;;64732
;Jahnstraße;ungerade;3;;37;;;;;;;;;64732
;Karlstraße;ungerade;3;;11;;;;;;;;;64732
;Königsberger Straße;ungerade;3;;13;;;;;;;;;64732
;Mozartstraße;ungerade;3;;29;;;;;;;;;64732
;Mühlstraße;ungerade;3;;21;;;;;;;;;64732
;Odenwaldbaumstraße;ungerade;3;;25;;;;;;;;;64732
;Parkstraße;ungerade;3;;9;;;;;;;;;64732
;ST. Ober-Kinzig Außerhalb;ungerade;3;;3;;;;;;;;;64732
;Sandbergstraße;ungerade;3;;23;;;;;;;;;64732
;Schulstraße;ungerade;3;;21;;;;;;;;;64732
;Walter-Wiederhold-Straße;ungerade;3;;3;;;;;;;;;64732
;Zeller Gewerbezentrum;ungerade;3;;27;;;;;;;;;64732
;Am Damm;ungerade;3;;11;;;;;;;;;64739
;Am Roten Rain;ungerade;3;;5;;;;;;;;;64739
;Am Teich;ungerade;3;;5;;;;;;;;;64739
;Am Weinberg;ungerade;3;;33;;;;;;;;;64739
;Am Wingertsrain;ungerade;3;;15;;;;;;;;;64739
;Aschaffenburger Straße;ungerade;3;;71;;;;;;;;;64739
;Bergweg;ungerade;3;;11;;;;;;;;;64739
;Bismarckstraße;ungerade;3;;59;;;;;;;;;64739
;Bürgermeister-Wolf-Straße;ungerade;3;;21;;;;;;;;;64739
;Dusenbacher Straße;ungerade;3;;49;;;;;;;;;64739
;Eichestraße;ungerade;3;;17;;;;;;;;;64739
;Elisabethenstraße;ungerade;3;;15;;;;;;;;;64739
;Forsthausstraße;ungerade;3;;41;;;;;;;;;64739
;Im Eck;ungerade;3;;11;;;;;;;;;64739
;Im Elzig;ungerade;3;;9;;;;;;;;;64739
;Im Wolfsgrund;ungerade;3;;55;;;;;;;;;64739
;Im Wäldchen;ungerade;3;;7;;;;;;;;;64739
;Kellereistraße;ungerade;3;;15;;;;;;;;;64739
;Knosbergstraße;ungerade;3;;31;;;;;;;;;64739
;Kreuzweg;ungerade;3;;11;;;;;;;;;64739
;Nickelsweg;ungerade;3;;9;;;;;;;;;64739
;Otto-Hahn-Straße;ungerade;3;;19;;;;;;;;;64739
;Otzbergstraße;ungerade;3;;15;;;;;;;;;64739
;Pestalozzistraße;ungerade;3;;59;;;;;;;;;64739
;Rehwiesenstraße;ungerade;3;;17;;;;;;;;;64739
;Sandbacher Straße;ungerade;3;;21;;;;;;;;;64739
;Schwanenstraße;ungerade;3;;27;;;;;;;;;64739
;Steinmetzstraße;ungerade;3;;3;;;;;;;;;64739
;Talstraße;ungerade;3;;9;;;;;;;;;64739
;Uferstraße;ungerade;3;;3;;;;;;;;;64739
;Waldstraße;ungerade;3;;27;;;;;;;;;64739
;Weiherstraße;ungerade;3;;15;;;;;;;;;64739
;Zum Sportplatz;ungerade;3;;23;;;;;;;;;64739
;Zur Friedenslinde;ungerade;3;;5;;;;;;;;;64739
;Am Kohlplatz;ungerade;3;;57;;;;;;;;;64747
;Am Steinbruch;ungerade;3;;19;;;;;;;;;64747
;Amorbachstraße;ungerade;3;;19;;;;;;;;;64747
;Bergstraße;ungerade;3;;11;;;;;;;;;64747
;Brunnenstraße;ungerade;3;;37;;;;;;;;;64747
;Ernst-Ludwig-Straße;ungerade;3;;115;;;;;;;;;64747
;Friedensstraße;ungerade;3;;5;;;;;;;;;64747
;Im Ehrlich;ungerade;3;;25;;;;;;;;;64747
;Mühlhausen;ungerade;3;;17;;;;;;;;;64747
;Mümlingstraße;ungerade;3;;11;;;;;;;;;64747
;Wald-Amorbacher Straße;ungerade;3;;21;;;;;;;;;64747
;Wertheimer Straße;ungerade;3;;29;;;;;;;;;64747
;Wilhelm-Leuschner-Straße;ungerade;3;;13;;;;;;;;;64747
;Wingertstraße;ungerade;3;;3;;;;;;;;;64747
;Alter Neustädter Weg;ungerade;3;;13;;;;;;;;;64750
;Am Berg;ungerade;3;;3;;;;;;;;;64750
;Bachgasse;ungerade;3;;5;;;;;;;;;64750
;Bachstraße;ungerade;3;;3;;;;;;;;;64750
;Beckshöhe;ungerade;3;;27;;;;;;;;;64750
;Bergstraße;ungerade;3;;13;;;;;;;;;64750
;Birkenweg;ungerade;3;;3;;;;;;;;;64750
;Haagstraße;ungerade;3;;17;;;;;;;;;64750
;Hochstraße;ungerade;3;;41;;;;;;;;;64750
;Höhenweg;ungerade;3;;9;;;;;;;;;64750
;Jahnstraße;ungerade;3;;35;;;;;;;;;64750
;Karl-Brunnengräber-Straße;ungerade;3;;13;;;;;;;;;64750
;Lindenstraße;ungerade;3;;15;;;;;;;;;64750
;Maihohl;ungerade;3;;11;;;;;;;;;64750
;Talweg;ungerade;3;;19;;;;;;;;;64750
;Fasanenweg;ungerade;3;;29;;;;;;;;;64753
;Hauptstraße;ungerade;3;;101;;;;;;;;;64753
;Im Grund;ungerade;3;;9;;;;;;;;;64753
;Kinziger Straße;ungerade;3;;5;;;;;;;;;64753
;Müllerweg;ungerade;3;;5;;;;;;;;;64753
;Obere Höfe;ungerade;3;;7;;;;;;;;;64753
;Zur Kreuzdelle;ungerade;3;;3;;;;;;;;;64753
;Außenliegend;ungerade;3;;3;;;;;;;;;64756
;Birkenrain;ungerade;3;;13;;;;;;;;;64756
;Geisbergweg;ungerade;3;;37;;;;;;;;;64756
;Kirchstraße;ungerade;3;;43;;;;;;;;;64756
;Ringstraße;ungerade;3;;51;;;;;;;;;64756
;Waldstraße;ungerade;3;;3;;;;;;;;;64756
;Almenweg;ungerade;3;;19;;;;;;;;;64760
;Alte Chaussee;ungerade;3;;19;;;;;;;;;64760
;Alter Schöllenbacher Weg;ungerade;3;;17;;;;;;;;;64760
;Am Hang;ungerade;3;;21;;;;;;;;;64760
;Am Kirchberg;ungerade;3;;7;;;;;;;;;64760
;Am Südhang;ungerade;3;;11;;;Finkenbach;;;;;;64760
;Außerhalb Hebstahl;ungerade;3;;3;;;;;;;;;64760
;Beerfelder Straße;ungerade;3;;67;;;Hinterbach;;;;;;64760
;Bullauer Weg;ungerade;3;;9;;;;;;;;;64760
;Eberbacher Weg;ungerade;3;;145;;;;;;;;;64760
;Fichtenweg;ungerade;3;;39;;;;;;;;;64760
;Friedhofsweg;ungerade;3;;27;;;;;;;;;64760
;Friedrich-Ebert-Straße;ungerade;3;;55;;;;;;;;;64760
;Gabelsbergerstraße;ungerade;3;;13;;;;;;;;;64760
;Gammelsbacher Straße;ungerade;3;;171;;;;;;;;;64760
;Gasse;ungerade;3;;23;;;;;;;;;64760
;Grünesgasse;ungerade;3;;35;;;;;;;;;64760
;Grüneshof;ungerade;3;;15;;;;;;;;;64760
;Haintal;ungerade;3;;3;;;;;;;;;64760
;Hammerdelle;ungerade;3;;17;;;;;;;;;64760
;Himmelreichweg;ungerade;3;;27;;;;;;;;;64760
;Hinterbacher Straße;ungerade;3;;49;;;Hinterbach;;;;;;64760
;Im Schulzenfeld;ungerade;3;;59;;;;;;;;;64760
;Im Talgrund;ungerade;3;;15;;;;;;;;;64760
;Im Trieb;ungerade;3;;9;;;;;;;;;64760
;Kailbacher Tor;ungerade;3;;5;;;;;;;;;64760
;Krähberger Weg;ungerade;3;;49;;;;;;;;;64760
;Landrat-Ackermann-Straße;ungerade;3;;35;;;;;;;;;64760
;Leonhardshof;ungerade;3;;73;;;;;;;;;64760
;Neuer Weg;ungerade;3;;9;;;;;;;;;64760
;Neustraße;ungerade;3;;25;;;;;;;;;64760
;Oberdorfstraße;ungerade;3;;15;;;;;;;;;64760
;Oberer Mühlweg;ungerade;3;;41;;;;;;;;;64760
;Odenwaldstraße;ungerade;3;;37;;;;;;;;;64760
;Raudelle;ungerade;3;;67;;;;;;;;;64760
;Ritterstraße;ungerade;3;;17;;;;;;;;;64760
;Rollgasse;ungerade;3;;15;;;;;;;;;64760
;Salmshütte;ungerade;3;;27;;;;;;;;;64760
;Schwimmbadstraße;ungerade;3;;27;;;;;;;;;64760
;Siefertsweg;ungerade;3;;7;;;;;;;;;64760
;Theodor-Heuss-Straße;ungerade;3;;19;;;;;;;;;64760
;Wehrstraße;ungerade;3;;15;;;;;;;;;64760
;Wolfsdelle;ungerade;3;;3;;;;;;;;;64760
;Zum Roten Wasser;ungerade;3;;25;;;;;;;;;64760
;Zum Wäldchen;ungerade;3;;9;;;;;;;;;64760
;Forststraße;ungerade;5;;53;;;;;;;;;64385
;Im Eck;ungerade;5;;11;;;;;;;;;64385
;Im Oberdorf;ungerade;5;;27;;;;;;;;;64385
;Küfersweg;ungerade;5;;23;;;;;;;;;64385
;Rangenweg;ungerade;5;;15;;;;;;;;;64385
;Am Pechofen;ungerade;5;;9;;;;;;;;;64395
;Beineäcker;ungerade;5;;7;;;;;;;;;64395
;Beuneberg;ungerade;5;;33;;;;;;;;;64395
;Bierbach;ungerade;5;;13;;;;;;;;;64395
;Gehringstraße;ungerade;5;;51;;;;;;;;;64395
;Mummenröther Straße;ungerade;5;;5;;;;;;;;;64395
;Schnellertsweg;ungerade;5;;15;;;;;;;;;64395
;Heimstättenstraße;ungerade;5;;49;;;;;;;;;64407
;Am Südhang;ungerade;5;;13;;;;;;;;;64711
;An der Lohmühle;ungerade;5;;15;;;;;;;;;64711
;An der Zentlinde;ungerade;5;;31;;;;;;;;;64711
;Der Trieb;ungerade;5;;9;;;;;;;;;64711
;Ebersberger Straße;ungerade;5;;77;;;;;;;;;64711
;Elsa-Brändström-Straße;ungerade;5;;13;;;;;;;;;64711
;Erlenbacher Straße;ungerade;5;;73;;;;;;;;;64711
;Heinrich-Ritzel-Straße;ungerade;5;;21;;;;;;;;;64711
;In der Altwiese;ungerade;5;;11;;;;;;;;;64711
;Lauerbacher Weg;ungerade;5;;27;;;;;;;;;64711
;Nibelungenstraße;ungerade;5;;5;;;;;;;;;64711
;Rudolf-Diesel-Straße;ungerade;5;;11;;;;;;;;;64711
;Talweg;ungerade;5;;5;;;;;;;;;64711
;Werner-von-Siemens-Straße;ungerade;5;;83;;;;;;;;;64711
;Am Berg beim Gartenhaus;ungerade;5;;7;;;;;;;;;64720
;Am Trieb;ungerade;5;;59;;;;;;;;;64720
;An der Büttenwiese;ungerade;5;;29;;;;;;;;;64720
;Breslauer Straße;ungerade;5;;17;;;;;;;;;64720
;Brunnthal;ungerade;5;;11;;;;;;;;;64720
;Contistraße;ungerade;5;;21;;;;;;;;;64720
;Gartenweg;ungerade;5;;21;;;;;;;;;64720
;Heinrich-Keidel-Straße;ungerade;5;;15;;;;;;;;;64720
;Kurpfälzer Straße;ungerade;5;;17;;;;;;;;;64720
;Landrat-Ackermann-Straße;ungerade;5;;55;;;;;;;;;64720
;Limesstraße;ungerade;5;;15;;;;;;;;;64720
;Nikolaus-Matz-Straße;ungerade;5;;7;;;;;;;;;64720
;Oberhammerwiesenstraße;ungerade;5;;5;;;;;;;;;64720
;Pestalozzistraße;ungerade;5;;25;;;;;;;;;64720
;Roßbacher Weg;ungerade;5;;13;;;;;;;;;64720
;Schloßstraße;ungerade;5;;51;;;;;;;;;64720
;Schulbuckel;ungerade;5;;11;;;;;;;;;64720
;Sperberweg;ungerade;5;;9;;;;;;;;;64720
;Steinweg;ungerade;5;;15;;;;;;;;;64720
;An den Seen;ungerade;5;;33;;;;;;;;;64732
;Im Kimbachtal;ungerade;5;;77;;;;;;;;;64732
;In der Pfalz;ungerade;5;;11;;;;;;;;;64732
;In der Ringau;ungerade;5;;5;;;;;;;;;64732
;Kreuzäckerweg;ungerade;5;;5;;;;;;;;;64732
;Rimhorner Graben;ungerade;5;;13;;;;;;;;;64732
;ST. Zell Außenliegend;ungerade;5;;5;;;;;;;;;64732
;Theodor-Heuss-Straße;ungerade;5;;15;;;;;;;;;64732
;Wingertstraße;ungerade;5;;7;;;;;;;;;64732
;Am Borberg;ungerade;5;;9;;;;;;;;;64739
;Am Hang;ungerade;5;;55;;;;;;;;;64739
;Breslauer Straße;ungerade;5;;33;;;;;;;;;64739
;Friedrich-Ebert-Straße;ungerade;5;;43;;;;;;;;;64739
;Hainweg;ungerade;5;;21;;;;;;;;;64739
;Hügelstraße;ungerade;5;;7;;;;;;;;;64739
;Industriestraße;ungerade;5;;5;;;;;;;;;64739
;Nonnenweg;ungerade;5;;63;;;;;;;;;64739
;Nählingsweg;ungerade;5;;5;;;;;;;;;64739
;Sudetenstraße;ungerade;5;;23;;;;;;;;;64739
;In der Wingertsmauer;ungerade;5;;7;;;;;;;;;64747
;Außerhalb;ungerade;5;;13;;;;;;;;;64750
;Im Bangert;ungerade;5;;65;;;;;;;;;64750
;Im Nußbaumgewann;ungerade;5;;13;;;;;;;;;64750
;Kirchstraße;ungerade;5;;7;;;;;;;;;64750
;Reiterspfad;ungerade;5;;13;;;;;;;;;64750
;Rhönstraße;ungerade;5;;5;;;;;;;;;64750
;Siedlung;ungerade;5;;51;;;;;;;;;64750
;Zange;ungerade;5;;19;;;;;;;;;64750
;Erbacher Straße;ungerade;5;;29;;;;;;;;;64753
;Am Ritschrain;ungerade;5;;11;;;;;;;;;64756
;Kriemhildenstraße;ungerade;5;;11;;;;;;;;;64756
;Ober-Mossauer Straße;ungerade;5;;5;;;;;;;;;64756
;Schulstraße;ungerade;5;;7;;;;;;;;;64756
;Am Schloßberg;ungerade;5;;35;;;;;;;;;64760
;Forsthausstraße;ungerade;5;;19;;;;;;;;;64760
;Gerhart-Hauptmann-Straße;ungerade;5;;29;;;;;;;;;64760
;Hammerweg;ungerade;5;;11;;;;;;;;;64760
;Kirchstraße;ungerade;5;;11;;;;;;;;;64760
;Lückenweg;ungerade;5;;13;;;;;;;;;64760
;Sensbergstraße;ungerade;5;;7;;;;;;;;;64760
;Sommerhelle;ungerade;5;;15;;;;;;;;;64760
;Talstraße;ungerade;5;;19;;;;;;;;;64760
;Unterdorfstraße;ungerade;5;;35;;;;;;;;;64760
;Unterer Bergweg;ungerade;5;;11;;;;;;;;;64760
;Walterbachweg;ungerade;5;;75;;;;;;;;;64760
;Zum Bubenkreuz;ungerade;5;;13;;;;;;;;;64760
;Reichenberger Straße;ungerade;7;;15;;;;;;;;;64385
;Talstraße;ungerade;7;;125;;;;;;;;;64385
;Waldstraße;ungerade;7;;39;;;;;;;;;64385
;Am Hang;ungerade;7;;7;;;Affhöllerbach;;;;;;64395
;Am Schaafgarten;ungerade;7;;21;;;;;;;;;64395
;Breubergstraße;ungerade;7;;77;;;;;;;;;64395
;In der Reffe;ungerade;7;;25;;;;;;;;;64395
;Otzbergstraße;ungerade;7;;33;;;;;;;;;64395
;Seedamm;ungerade;7;;13;;;;;;;;;64407
;Am Langen Acker;ungerade;7;;7;;;;;;;;;64711
;Beethovenstraße;ungerade;7;;25;;;;;;;;;64711
;Bleichstraße;ungerade;7;;19;;;;;;;;;64711
;Hochstraße;ungerade;7;;37;;;;;;;;;64711
;Illigstraße;ungerade;7;;11;;;;;;;;;64711
;Im Gräsig;ungerade;7;;7;;;;;;;;;64711
;Kollwitzstraße;ungerade;7;;19;;;;;;;;;64711
;Marbachstraße;ungerade;7;;31;;;;;;;;;64711
;Rembrandtstraße;ungerade;7;;9;;;;;;;;;64711
;Dr.-Anton-Leber-Straße;ungerade;7;;11;;;;;;;;;64720
;Dresdener Straße;ungerade;7;;11;;;;;;;;;64720
;Fritz-Kredel-Straße;ungerade;7;;15;;;;;;;;;64720
;Ludwig-Bogen-Straße;ungerade;7;;19;;;;;;;;;64720
;Sudetenstraße;ungerade;7;;7;;;;;;;;;64720
;Am Bärenklingengraben;ungerade;7;;9;;;;;;;;;64732
;An den Herrenhäusern;ungerade;7;;7;;;;;;;;;64732
;Am Sandberg;ungerade;7;;9;;;;;;;;;64739
;Bernhardstraße;ungerade;7;;17;;;;;;;;;64747
;Rosenbacher Weg;ungerade;7;;19;;;;;;;;;64747
;Schwimmbadstraße;ungerade;7;;45;;;;;;;;;64747
;Am Engelsberg;ungerade;7;;17;;;;;;;;;64753
;Ballengrundweg;ungerade;7;;19;;;;;;;;;64753
;Friedhofsweg;ungerade;7;;7;;;;;;;;;64753
;Pfarrgasse;ungerade;7;;9;;;;;;;;;64753
;Mösselbachweg;ungerade;7;;17;;;;;;;;;64756
;Neuer Weg;ungerade;7;;7;;;;;;;;;64756
;Auf der Sommerseite;ungerade;7;;7;;;;;;;;;64760
;Brückenstraße;ungerade;7;;9;;;;;;;;;64760
;Ernst-Ludwig-Edelmann-Straße;ungerade;7;;13;;;;;;;;;64760
;Hainbrunner Straße;ungerade;7;;57;;;Finkenbach;;;;;;64760
;Heckenmühle;ungerade;7;;15;;;;;;;;;64760
;Heugrundstraße;ungerade;7;;7;;;;;;;;;64760
;Judengasse;ungerade;7;;13;;;;;;;;;64760
;Kutschenweg;ungerade;7;;41;;;;;;;;;64760
;Ortsstraße;ungerade;7;;33;;;;;;;;;64760
;Fabrikstraße;ungerade;9;;15;;;;;;;;;64385
;Neuhausstraße;ungerade;9;;11;;;;;;;;;64385
;Brunnenkopfweg;ungerade;9;;9;;;;;;;;;64711
;Dreiseetalstraße;ungerade;9;;83;;;;;;;;;64711
;Ortsstraße;ungerade;9;;41;;;;;;;;;64711
;Außerhalb;ungerade;9;;47;;;;;;;;;64720
;Mittelweg;ungerade;9;;55;;;;;;;;;64720
;Erbacher Straße;ungerade;9;;31;;;;;;;;;64732
;Frankfurter Straße;ungerade;9;;75;;;;;;;;;64732
;Lindenstraße;ungerade;9;;55;;;;;;;;;64732
;Groß-Umstädter Straße;ungerade;9;;59;;;;;;;;;64739
;Himmelsleiter;ungerade;9;;9;;;;;;;;;64739
;Jahnstraße;ungerade;9;;31;;;;;;;;;64739
;Oberlehrer-Wolf-Straße;ungerade;9;;15;;;;;;;;;64739
;Falltorstraße;ungerade;9;;9;;;;;;;;;64747
;Hohlstraße;ungerade;9;;27;;;;;;;;;64747
;Am Bahndamm;ungerade;9;;9;;;;;;;;;64760
;Lindenallee;ungerade;9;;45;;;;;;;;;64760
;Sensbacher Straße;ungerade;9;;151;;;;;;;;;64760
;Pestalozzistraße;ungerade;11;;21;;;;;;;;;64385
;Egerländer Straße;ungerade;11;;41;;;;;;;;;64395
;An der Stadtschule;ungerade;11;;15;;;;;;;;;64720
;Einhardstraße;ungerade;11;;101;;;;;;;;;64720
;Am Mönchsberg;ungerade;11;;11;;;;;;;;;64732
;Lärchenweg;ungerade;11;;11;;;;;;;;;64739
;An der Roten Mauer;ungerade;11;;27;;;;;;;;;64747
;Am Mühlberg;ungerade;11;;25;;;;;;;;;64756
;Elsbacher Weg;ungerade;11;;11;;;;;;;;;64756
;Am Freudenberg;ungerade;11;;21;;;;;;;;;64760
;Dieselstraße;ungerade;11;;33;;;;;;;;;64760
;Marbach;ungerade;11;;23;;;;;;;;;64760
;Siegfriedstraße;ungerade;11;;59;;;;;;;;;64760
;Sportplatzweg;ungerade;11;;19;;;;;;;;;64760
;Viehmarktsplatz;ungerade;11;;11;;;;;;;;;64760
;Wilhelm-Bechtold-Straße;ungerade;11;;11;;;;;;;;;64760
;Brunnenstraße;ungerade;13;;29;;;;;;;;;64711
;Leipziger Straße;ungerade;13;;17;;;;;;;;;64711
;Böltener Straße;ungerade;13;;23;;;;;;;;;64739
;Reichelsheimer Straße;ungerade;13;;15;;;;;;;;;64753
;Am Hornungsrain;ungerade;13;;13;;;;;;;;;64760
;Michelstädter Straße;ungerade;15;;23;;;;;;;;;64711
;Mühlstraße;ungerade;15;;19;;;;;;;;;64711
;Schulweg;ungerade;15;;15;;;;;;;;;64711
;Am Schmalberg;ungerade;15;;23;;;;;;;;;64720
;In den Hauswiesen;ungerade;15;;15;;;;;;;;;64720
;Obere Schillerstraße;ungerade;15;;33;;;;;;;;;64720
;Bachgasse;ungerade;15;;17;;;;;;;;;64732
;Almenweg;ungerade;15;;27;;;;;;;;;64747
;Tannhäuser Grund;ungerade;15;;23;;;;;;;;;64753
;Amorbacher Straße;ungerade;17;;37;;;;;;;;;64720
;Kappenrainweg;ungerade;17;;17;;;;;;;;;64720
;Fürstenauer Eck;ungerade;17;;31;;;;;;;;;64753
;Bahnhofstraße;ungerade;17;;83;;;;;;;;;64760
;Birkenweg;ungerade;19;;29;;;Affhöllerbach;;;;;;64395
;Erbacher Straße;ungerade;19;;99;;;Nieder-Kainsbach;;;;;;64395
;Im Tal;ungerade;19;;51;;;;;;;;;64711
;Am Dachsberg;ungerade;19;;49;;;;;;;;;64756
;Erbacher Straße;ungerade;19;;115;;;;;;;;;64760
;Bezenbach;ungerade;21;;27;;;;;;;;;64385
;Am Holzfeld;ungerade;21;;47;;;;;;;;;64711
;Zum Löwengrund;ungerade;21;;21;;;;;;;;;64711
;Relystraße;ungerade;21;;45;;;;;;;;;64720
;Darmstädter Straße;ungerade;21;;133;;;;;;;;;64732
;Sachsenhäuser Straße;ungerade;21;;53;;;;;;;;;64753
;Grundstraße;ungerade;23;;127;;;;;;;;;64385
;Winterkastener Straße;ungerade;23;;31;;;;;;;;;64385
;Stockheimer Ring;ungerade;23;;23;;;;;;;;;64711
;Rumillystraße;ungerade;23;;43;;;;;;;;;64720
;Bürgergraben;ungerade;25;;41;;;;;;;;;64739
;Friedhofstraße;ungerade;25;;41;;;;;;;;;64739
;Kriemhildstraße;ungerade;27;;79;;;;;;;;;64385
;Zum Roßbacher Hof;ungerade;27;;37;;;;;;;;;64711
;Eulbacher Straße;ungerade;29;;61;;;;;;;;;64711
;Am Wingertsbuckel;ungerade;29;;41;;;;;;;;;64760
;Am Hang;ungerade;31;;33;;;;;;;;;64720
;Bahnhofstraße;ungerade;31;;37;;;;;;;;;64747
;Mannheimer Landstraße;ungerade;33;;37;;;Nieder-Kainsbach;;;;;;64395
;Asselbrunn;ungerade;33;;65;;;;;;;;;64720
;Hüttenthaler Straße;ungerade;33;;107;;;;;;;;;64756
;Illertstraße;ungerade;35;;35;;;;;;;;;64711
;Am Schloßgraben;ungerade;45;;45;;;;;;;;;64711
;Außerhalb;ungerade;45;;45;;;;;;;;;64747
;Mainstraße;ungerade;47;;65;;;;;;;;;64739
;Darmstädter Straße;ungerade;49;;119;;;;;;;;;64720
;Alter Postweg;gerade;2;;24;;;;;;;;;64385
;Alter Weg;gerade;2;;66;;;;;;;;;64385
;Am Berg;gerade;2;;8;;;;;;;;;64385
;Am Borngraben;gerade;2;;4;;;;;;;;;64385
