Straßennummer;Straßenname;Folge;Hausnr. (von);Zusatz zur Hausnr (von);Hausnr. (bis);Zusatz zur Hausnr (bis);Ortsbezirk;Stadtteil Name;Stadtbezirk;Stadtbezirksvorst;Schiedsleutebezirk;Sozialrathaus Name;Polizeirevier;Postleitzahl
1;Aarstraße;ungerade;1;;87;;2;Nordost;;;;;;65195
1;Aarstraße;gerade;2;;76;;2;Nordost;;;;;;65195
2;Abeggstraße;;;;;;2;Nordost;;;;;;65193
3343;Abraham-Lincoln-Park;;;;;;3;Südost;;;;;;65189
1407;Abraham-Lincoln-Straße;;;;;;3;Südost;;;;;;65189
3327;Abtsweinberg WP;;;;;;27;Schierstein;;;;;;65201
4;Adalbert-Stifter-Straße;;;;;;11;Sonnenberg;;;;;;65193
3314;Adamstal Hausgruppe;;;;;;2;Nordost;;;;;;65195
6;Adelheidstraße;gerade;2;;44;;1;Mitte;;;;;;65185
6;Adelheidstraße;ungerade;11;;51;;1;Mitte;;;;;;65185
6;Adelheidstraße;gerade;50;;96;;1;Mitte;;;;;;65185
6;Adelheidstraße;ungerade;53;;105;;1;Mitte;;;;;;65185
7;Adlerstraße;ungerade;3;;73;;1;Mitte;;;;;;65183
7;Adlerstraße;gerade;8;;70;;1;Mitte;;;;;;65183
7;Adlerstraße;gerade;74;;78;;2;Nordost;;;;;;65193
7;Adlerstraße;ungerade;77;;93;;2;Nordost;;;;;;65193
5001;Admiral-Scheer-Straße;;;;;;52;Mz-Kastel;;;;;;55252
3675;Adolf-Lupp-Platz;;;;;;28;Frauenstein;;;;;;65201
638;Adolf-Schneider-Straße;;;;;;21;Rambach;;;;;;65207
15;Adolf-Todt-Straße;;;;;;14;Biebrich;;;;;;65203
8;Adolfinenstraße;;;;;;16;Dotzheim;;;;;;65199
10;Adolfsallee;;;;;;1;Mitte;;;;;;65185
11;Adolfsberg;;;;;;2;Nordost;;;;;;65193
12;Adolfsgässchen;;;;;;14;Biebrich;;;;;;65203
14;Adolfstraße;;;;;;1;Mitte;;;;;;65185
16;Äppelallee;gerade;4;;18;;14;Biebrich;;;;;;65203
16;Äppelallee;ungerade;19;;45;;14;Biebrich;;;;;;65203
16;Äppelallee;gerade;44;;44;;14;Biebrich;;;;;;65203
16;Äppelallee;ungerade;47;;61;;14;Biebrich;;;;;;65203
16;Äppelallee;gerade;48;;94;;14;Biebrich;;;;;;65203
16;Äppelallee;ungerade;69;;69;;14;Biebrich;;;;;;65203
16;Äppelallee;gerade;98;;100;;14;Biebrich;;;;;;65203
16;Äppelallee;gerade;110;;116;;27;Schierstein;;;;;;65203
2547;Ahornstraße;;;;;;34;Breckenheim;;;;;;65207
17;Ahornweg;;;;;;2;Nordost;;;;;;65193
18;Akazienstraße;;;;;;14;Biebrich;;;;;;65187
2548;Akazienweg;;;;;;26;Delkenheim;;;;;;65205
19;Alban-Köhler-Straße;;;;;;12;Bierstadt;;;;;;65191
20;Albert-Schweitzer-Allee;;;;;;14;Biebrich;;;;;;65203
3274;Albertsberg;;;;;;28;Frauenstein;;;;;;65201
22;Albrecht-Dürer-Straße;;;;;;2;Nordost;;;;;;65195
23;Albrechtstraße;gerade;18;;34;;1;Mitte;;;;;;65185
23;Albrechtstraße;ungerade;19;;29;;1;Mitte;;;;;;65185
23;Albrechtstraße;ungerade;31;;43;;1;Mitte;;;;;;65185
23;Albrechtstraße;gerade;36;;46;;1;Mitte;;;;;;65185
3501;Alcide-de-Gasperi-Straße;;;;;;6;Rheingauviertel, Hollerborn;;;;;;65197
2549;Alemannenstraße;;;;;;26;Delkenheim;;;;;;65205
5003;Alex.-v.-Engelberg-Straße;;;;;;51;Mz-Amöneburg;;;;;;65203
24;Alexandrastraße;;;;;;3;Südost;;;;;;65187
887;Alfons-Paquet-Straße;;;;;;1;Mitte;;;;;;65183
25;Alfred-Delp-Straße;;;;;;28;Frauenstein;;;;;;65201
2538;Alfred-Schumann-Straße;;;;;;27;Schierstein;;;;;;65201
3685;Allensteiner Weg;;;;;;12;Bierstadt;;;;;;65191
2550;Allgäuer Straße;;;;;;26;Delkenheim;;;;;;65205
2551;Alsbach;;;;;;32;Auringen;;;;;;65207
3265;Alsbachblick;;;;;;32;Auringen;;;;;;65207
5004;Alsenstraße;;;;;;52;Mz-Kastel;;;;;;55252
2552;Alt Auringen;ungerade;1;;77;;32;Auringen;;;;;;65207
2552;Alt Auringen;gerade;4;;8;;32;Auringen;;;;;;65207
2552;Alt Auringen;gerade;10;;84;;32;Auringen;;;;;;65207
28;Alte Brücke;;;;;;24;Igstadt;;;;;;65207
2554;Alte Dorfstraße;;;;;;34;Breckenheim;;;;;;65207
29;Alte Pforte;;;;;;27;Schierstein;;;;;;65201
30;Alte Schmelze;;;;;;27;Schierstein;;;;;;65201
5005;Alte Winterstraße;;;;;;53;Mz-Kostheim;;;;;;55246
5006;Alter Kirschgarten;;;;;;53;Mz-Kostheim;;;;;;55246
2558;Altkönigstraße;;;;;;33;Medenbach;;;;;;65207
2560;Altmühlstraße;;;;;;34;Breckenheim;;;;;;65207
31;Altmünsterstraße;;;;;;24;Igstadt;;;;;;65207
32;Alwinenstraße;;;;;;3;Südost;;;;;;65189
33;Am Allersberg;;;;;;11;Sonnenberg;;;;;;65191
5482;Am Alten Lindewerk;;;;;;53;Mz-Kostheim;;;;;;55246
2563;Am Alten Weinberg;;;;;;34;Breckenheim;;;;;;65207
2566;Am Berggarten;;;;;;33;Medenbach;;;;;;65207
35;Am Berggewann;ungerade;1;;15;;16;Dotzheim;;;;;;65199
35;Am Berggewann;gerade;2;;6;;16;Dotzheim;;;;;;65199
35;Am Berggewann;ungerade;17;;17;;16;Dotzheim;;;;;;65199
5417;Am Berstädter Grabenweg;;;;;;52;Mz-Kastel;;;;;;55252
36;Am Biengarten;;;;;;12;Bierstadt;;;;;;65191
37;Am Birnbaum;ungerade;1;;63;;11;Sonnenberg;;;;;;65191
37;Am Birnbaum;gerade;2;;2;B;11;Sonnenberg;;;;;;65191
37;Am Birnbaum;gerade;4;;58;;11;Sonnenberg;;;;;;65191
5419;Am Blauen Garten /Ko;;;;;;53;Mz-Kostheim;;;;;;55246
3212;Am Buchenhain;;;;;;34;Breckenheim;;;;;;65207
2516;Am Bürgerhaus;;;;;;13;Erbenheim;;;;;;65205
38;Am Burgacker;ungerade;1;;53;;21;Rambach;;;;;;65207
38;Am Burgacker;gerade;2;;48;;21;Rambach;;;;;;65207
38;Am Burgacker;gerade;70;;76;;21;Rambach;;;;;;65207
2571;Am Dorfplatz;;;;;;34;Breckenheim;;;;;;65207
39;Am Dornheck;;;;;;13;Erbenheim;;;;;;65205
40;Am Eichelgarten;;;;;;11;Sonnenberg;;;;;;65193
5405;Am Eichelwäldchen;;;;;;52;Mz-Kastel;;;;;;55252
2573;Am Erbenheimer Feld;;;;;;25;Nordenstadt;;;;;;65205
41;Am Erkelsborn;;;;;;3;Südost;;;;;;65189
1428;Am Eselspfad (RA);ungerade;3;;3;;21;Rambach;;;;;;65207
1428;Am Eselspfad (RA);ungerade;5;;5;;21;Rambach;;;;;;65207
42;Am Felsenkeller;;;;;;3;Südost;;;;;;65189
5007;Am Fort Biehler;;;;;;52;Mz-Kastel;;;;;;55252
44;Am Gänsberg;;;;;;21;Rambach;;;;;;65207
45;Am Gräselberg;;;;;;14;Biebrich;;;;;;65187
2577;Am Großen Garten;;;;;;34;Breckenheim;;;;;;65207
46;Am Grünen Baum;;;;;;27;Schierstein;;;;;;65201
5008;Am Gückelsberg;;;;;;53;Mz-Kostheim;;;;;;55246
47;Am Güldenplan;;;;;;14;Biebrich;;;;;;65203
49;Am Haingraben;;;;;;3;Südost;;;;;;65189
3552;Am Hainpark;;;;;;25;Nordenstadt;;;;;;65205
50;Am Hammerberg;;;;;;14;Biebrich;;;;;;65203
51;Am Hang;gerade;4;;16;;16;Dotzheim;;;;;;65199
51;Am Hang;ungerade;5;;17;;16;Dotzheim;;;;;;65199
51;Am Hang;gerade;18;;30;;16;Dotzheim;;;;;;65199
51;Am Hang;ungerade;19;;27;;16;Dotzheim;;;;;;65199
3700;Am Hasenpfad;;;;;;26;Delkenheim;;;;;;65205
52;Am Heidestock;;;;;;11;Sonnenberg;;;;;;65191
53;Am Heienberg;;;;;;11;Sonnenberg;;;;;;65193
1436;Am Heiligenhaus;;;;;;24;Igstadt;;;;;;65207
54;Am Heiligenstock;;;;;;12;Bierstadt;;;;;;65191
5011;Am Helgenpfad;;;;;;51;Mz-Amöneburg;;;;;;65203
55;Am Hermannsberg;;;;;;28;Frauenstein;;;;;;65201
2581;Am Herrenstück;;;;;;26;Delkenheim;;;;;;65205
5012;Am Hilgersbach;;;;;;52;Mz-Kastel;;;;;;55252
3625;Am Hinkelhaus;;;;;;32;Auringen;;;;;;65207
57;Am Hochfeld;;;;;;13;Erbenheim;;;;;;65205
58;Am Hohen Stein;;;;;;14;Biebrich;;;;;;65203
2584;Am Holderstrauch;;;;;;31;Naurod;;;;;;65207
3257;Am Hosenberg;;;;;;14;Biebrich;;;;;;65203
59;Am Jägerhof;;;;;;14;Biebrich;;;;;;65203
2587;Am Junkernhof;;;;;;25;Nordenstadt;;;;;;65205
60;Am Kaiser-Friedrich-Bad;;;;;;1;Mitte;;;;;;65183
2590;Am Kirchentor;;;;;;34;Breckenheim;;;;;;65207
61;Am Kirchgarten;;;;;;11;Sonnenberg;;;;;;65191
1445;Am Kloppenheimer Weg;;;;;;13;Erbenheim;;;;;;65205
62;Am Kloster Klarenthal;;;;;;7;Klarenthal;;;;;;65195
5406;Am Königsfloß;;;;;;52;Mz-Kastel;;;;;;55252
2595;Am Kohlhaag;;;;;;33;Medenbach;;;;;;65207
63;Am Kupferberg;;;;;;14;Biebrich;;;;;;65187
3240;Am Landeshaus;;;;;;3;Südost;;;;;;65187
64;Am Langelsweinberg;;;;;;3;Südost;;;;;;65189
2599;Am Leiermann;;;;;;31;Naurod;;;;;;65207
65;Am Lindenbach;;;;;;27;Schierstein;;;;;;65201
3220;Am Lindenbaum;;;;;;28;Frauenstein;;;;;;65201
2600;Am Lindenborn;;;;;;32;Auringen;;;;;;65207
2509;Am Lippbach;;;;;;28;Frauenstein;;;;;;65201
5014;Am Mainzer Weg;ungerade;1;;7;;53;Mz-Kostheim;;;;;;55246
5014;Am Mainzer Weg;gerade;4;;24;;53;Mz-Kostheim;;;;;;55246
3239;Am Medenbach;;;;;;33;Medenbach;;;;;;65207
67;Am Melonenberg;;;;;;3;Südost;;;;;;65187
68;Am Mittelberg;;;;;;28;Frauenstein;;;;;;65201
69;Am Mühlberg;;;;;;6;Rheingauviertel, Hollerborn;;;;;;65195
1456;Am Mühlweg;;;;;;24;Igstadt;;;;;;65207
5016;Am Nickelsborn;;;;;;52;Mz-Kastel;;;;;;55252
5504;Am Pappelwäldchen;;;;;;51;Mz-Amöneburg;;;;;;65205
71;Am Parkfeld;ungerade;1;;3;A;14;Biebrich;;;;;;65203
71;Am Parkfeld;gerade;2;;20;;14;Biebrich;;;;;;65203
71;Am Parkfeld;ungerade;15;;17;;14;Biebrich;;;;;;65203
72;Am Pfad;;;;;;13;Erbenheim;;;;;;65205
73;Am Pfarrgarten;;;;;;23;Kloppenheim;;;;;;65207
5019;Am Pionierübungsplatz;;;;;;52;Mz-Kastel;;;;;;55252
3585;Am Rambacher Friedhof;;;;;;21;Rambach;;;;;;65207
2609;Am Rathaus;;;;;;34;Breckenheim;;;;;;65207
2610;Am Rebenhang;;;;;;32;Auringen;;;;;;65207
3341;Am Rheineck;;;;;;16;Dotzheim;;;;;;65199
215;Am Ringwall;;;;;;21;Rambach;;;;;;65207
5020;Am Rinker;;;;;;52;Mz-Kastel;;;;;;55252
75;Am Römertor;;;;;;1;Mitte;;;;;;65183
2611;Am Rosengarten;;;;;;31;Naurod;;;;;;65207
2629;Am Rosenhang;;;;;;34;Breckenheim;;;;;;65207
2612;Am Roten Berg;;;;;;32;Auringen;;;;;;65207
1462;Am Roten Stock Distrikt;;;;;;16;Dotzheim;;;;;;65199
5421;Am Rübenberg;;;;;;53;Mz-Kostheim;;;;;;55246
2613;Am Ruhwehr;;;;;;31;Naurod;;;;;;65207
5485;Am Sägewerk;;;;;;53;Mz-Kostheim;;;;;;55246
5484;Am Sauerstoffwerk;;;;;;53;Mz-Kostheim;;;;;;55246
3242;Am Scheuerling;ungerade;1;;5;;34;Breckenheim;;;;;;65207
3242;Am Scheuerling;gerade;2;;6;;34;Breckenheim;;;;;;65207
3242;Am Scheuerling;ungerade;7;;7;;34;Breckenheim;;;;;;65207
78;Am Schlossberg;ungerade;1;;5;A;11;Sonnenberg;;;;;;65191
78;Am Schlossberg;gerade;2;;20;;11;Sonnenberg;;;;;;65191
78;Am Schlossberg;gerade;22;;30;;11;Sonnenberg;;;;;;65191
79;Am Schlosspark;;;;;;14;Biebrich;;;;;;65203
3281;Am Schlupfloch;;;;;;23;Kloppenheim;;;;;;65207
80;Am Simmler;ungerade;1;;51;;28;Frauenstein;;;;;;65201
80;Am Simmler;gerade;2;;50;;28;Frauenstein;;;;;;65201
80;Am Simmler;gerade;64;;64;;28;Frauenstein;;;;;;65201
2615;Am Sonnenblick;;;;;;33;Medenbach;;;;;;65207
81;Am Sonnenhang;;;;;;21;Rambach;;;;;;65207
82;Am Speiergarten;;;;;;12;Bierstadt;;;;;;65191
2616;Am Spielplatz;;;;;;25;Nordenstadt;;;;;;65205
3219;Am Sportfeld;;;;;;33;Medenbach;;;;;;65207
83;Am Sportplatz;;;;;;21;Rambach;;;;;;65207
2617;Am Steinwald;;;;;;33;Medenbach;;;;;;65207
2619;Am Wald;;;;;;33;Medenbach;;;;;;65207
88;Am Wartturm;;;;;;12;Bierstadt;;;;;;65191
89;Am Wasserturm;;;;;;24;Igstadt;;;;;;65207
2625;Am Weinberg;;;;;;32;Auringen;;;;;;65207
2626;Am Weinstock;;;;;;25;Nordenstadt;;;;;;65205
2630;Am Wellinger;;;;;;32;Auringen;;;;;;65207
5407;Am Weyer;;;;;;52;Mz-Kastel;;;;;;55252
91;Am Wiesenhang;;;;;;24;Igstadt;;;;;;65207
2631;Am Wingert;;;;;;25;Nordenstadt;;;;;;65205
92;Am Wolfsfeld;ungerade;5;;51;;12;Bierstadt;;;;;;65191
92;Am Wolfsfeld;gerade;10;;56;;12;Bierstadt;;;;;;65191
2515;Am Zollstock;;;;;;13;Erbenheim;;;;;;65205
93;Amöneburger Straße;;;;;;14;Biebrich;;;;;;65203
3440;Amrumer Straße;;;;;;16;Dotzheim;;;;;;65199
94;Amselberg;;;;;;11;Sonnenberg;;;;;;65191
5489;An d. Alt. Zündholzfabrik;;;;;;53;Mz-Kostheim;;;;;;55246
3244;An den Drei Weiden;;;;;;33;Medenbach;;;;;;65207
3711;An den Leidenhecken;;;;;;12;Bierstadt;;;;;;65191
95;An den Quellen;;;;;;1;Mitte;;;;;;65183
1477;An der Allee;;;;;;24;Igstadt;;;;;;65207
2536;An der Alten Synagoge;;;;;;1;Mitte;;;;;;65183
96;An der Aulenkaut;;;;;;16;Dotzheim;;;;;;65197
3545;An der Auringer Mühle;;;;;;32;Auringen;;;;;;65207
5021;An der Gabelung;;;;;;52;Mz-Kastel;;;;;;55252
2638;An der Gerbermühle;;;;;;34;Breckenheim;;;;;;65207
3433;An der Hammermühle;;;;;;14;Biebrich;;;;;;65203
5433;An der Helling;;;;;;52;Mz-Kastel;;;;;;55252
2640;An der Hochheimer Straße;;;;;;25;Nordenstadt;;;;;;65205
3208;An der Höhe;;;;;;34;Breckenheim;;;;;;65207
99;An der Hofwiese;;;;;;11;Sonnenberg;;;;;;65191
2642;An der Igstadter Straße;;;;;;25;Nordenstadt;;;;;;65205
3697;An der Käßmühle;;;;;;13;Erbenheim;;;;;;65205
5022;An der Kieskaut;;;;;;53;Mz-Kostheim;;;;;;55246
5023;An der Klaus;;;;;;52;Mz-Kastel;;;;;;55252
101;An der Kupferlache;;;;;;14;Biebrich;;;;;;65187
3394;An der Laach;;;;;;13;Erbenheim;;;;;;65205
3276;An der Leimenkaut;;;;;;32;Auringen;;;;;;65207
102;An der Ringkirche;;;;;;6;Rheingauviertel, Hollerborn;;;;;;65197
2646;An der Schule;;;;;;25;Nordenstadt;;;;;;65205
104;An der Stadtmauer;;;;;;11;Sonnenberg;;;;;;65191
2916;An der Straßenmühle;;;;;;26;Delkenheim;;;;;;65205
5026;An der Taunusbahn;;;;;;53;Mz-Kostheim;;;;;;55246
105;An Peters Ziegelei;;;;;;27;Schierstein;;;;;;65201
106;Andreas-Hofer-Straße;;;;;;14;Biebrich;;;;;;65187
107;Andreas-Schlüter-Straße;;;;;;3;Südost;;;;;;65189
108;Andreasstraße;;;;;;14;Biebrich;;;;;;65203
3689;Angelika-Thiels-Straße;;;;;;3;Südost;;;;;;65187
2651;Angelsachsenstraße;;;;;;26;Delkenheim;;;;;;65205
109;Angerweg;;;;;;16;Dotzheim;;;;;;65199
110;Anglergasse;;;;;;27;Schierstein;;;;;;65201
3682;Anhalterweg;;;;;;12;Bierstadt;;;;;;65191
5027;Ankertorstraße;;;;;;52;Mz-Kastel;;;;;;55252
5202;Anna-Birle-Straße;;;;;;52;Mz-Kastel;;;;;;55252
111;Annastraße;;;;;;16;Dotzheim;;;;;;65197
112;Anne-Frank-Straße;;;;;;7;Klarenthal;;;;;;65197
3246;Annemarie-Goßmann-Straße;;;;;;23;Kloppenheim;;;;;;65207
113;Anton-Berges-Straße;;;;;;27;Schierstein;;;;;;65201
114;Anton-Günther-Straße;;;;;;12;Bierstadt;;;;;;65191
5442;Anton-Hehn-Straße;;;;;;53;Mz-Kostheim;;;;;;55246
115;Anton-Jäger-Straße;;;;;;12;Bierstadt;;;;;;65191
5490;Anton-Viebig-Platz;;;;;;53;Mz-Kostheim;;;;;;55246
5403;Anton-Zeeh-Straße;;;;;;52;Mz-Kastel;;;;;;55252
3556;Apfelweg;;;;;;25;Nordenstadt;;;;;;65205
119;Arizonastraße;;;;;;3;Südost;;;;;;65189
121;Armenruhstraße;;;;;;14;Biebrich;;;;;;65203
122;Arminiusweg;;;;;;14;Biebrich;;;;;;65187
123;Arndtstraße;;;;;;1;Mitte;;;;;;65185
124;Aschenbrödelweg;ungerade;1;;21;;16;Dotzheim;;;;;;65199
124;Aschenbrödelweg;gerade;2;;10;;16;Dotzheim;;;;;;65199
124;Aschenbrödelweg;ungerade;23;;25;;16;Dotzheim;;;;;;65199
125;Assmannshäuser Straße;;;;;;6;Rheingauviertel, Hollerborn;;;;;;65197
126;Asternweg;;;;;;16;Dotzheim;;;;;;65201
2653;Aubachtal;gerade;2;;10;;32;Auringen;;;;;;65207
2653;Aubachtal;gerade;12;;12;;32;Auringen;;;;;;65207
2655;Auf dem Bangert;ungerade;1;;41;;31;Naurod;;;;;;65207
2655;Auf dem Bangert;gerade;2;;18;;31;Naurod;;;;;;65207
2655;Auf dem Bangert;gerade;20;;36;;31;Naurod;;;;;;65207
2668;Auf den Erlen;;;;;;32;Auringen;;;;;;65207
2714;Auf der Ahl;;;;;;34;Breckenheim;;;;;;65207
1520;Auf der Aulenkaut;;;;;;16;Dotzheim;;;;;;65199
2670;Auf der Bierau;;;;;;25;Nordenstadt;;;;;;65205
129;Auf der Eich;;;;;;16;Dotzheim;;;;;;65199
2682;Auf der Steil;;;;;;26;Delkenheim;;;;;;65205
2690;Augsburger Straße;;;;;;26;Delkenheim;;;;;;65205
1542;August-Bebel-Straße;;;;;;16;Dotzheim;;;;;;65199
910;August-Laut-Straße;;;;;;14;Biebrich;;;;;;65203
133;August-Liebig-Weg;;;;;;12;Bierstadt;;;;;;65191
2691;August-Ruf-Straße;ungerade;1;;17;;32;Auringen;;;;;;65207
2691;August-Ruf-Straße;gerade;2;;42;;32;Auringen;;;;;;65207
2691;August-Ruf-Straße;gerade;44;;50;;32;Auringen;;;;;;65207
134;August-Wolff-Straße;;;;;;14;Biebrich;;;;;;65203
3664;Augusta Loop;;;;;;26;Delkenheim;;;;;;65205
131;Augustastraße;;;;;;3;Südost;;;;;;65189
132;Auguste-Viktoria-Straße;;;;;;3;Südost;;;;;;65185
135;Aukammallee;ungerade;1;;13;;2;Nordost;;;;;;65191
135;Aukammallee;ungerade;15;;39;;12;Bierstadt;;;;;;65191
3669;Aumannstraße;;;;;;26;Delkenheim;;;;;;65205
139;Aunelstraße;;;;;;16;Dotzheim;;;;;;65199
2692;Auringer Straße;ungerade;1;;23;;31;Naurod;;;;;;65207
2692;Auringer Straße;gerade;2;;52;;31;Naurod;;;;;;65207
2692;Auringer Straße;ungerade;27;;27;;31;Naurod;;;;;;65207
1608;B 455;gerade;100;;100;;12;Bierstadt;;;;;;65191
1608;B 455;ungerade;101;;101;;12;Bierstadt;;;;;;65191
141;Bachgasse;gerade;2;;4;;14;Biebrich;;;;;;65203
141;Bachgasse;ungerade;3;;9;;14;Biebrich;;;;;;65203
141;Bachgasse;gerade;12;;34;;14;Biebrich;;;;;;65203
142;Bachmayerstraße;;;;;;2;Nordost;;;;;;65195
143;Bachstraße;;;;;;23;Kloppenheim;;;;;;65207
2693;Bachweg;;;;;;34;Breckenheim;;;;;;65207
144;Backfischgasse;;;;;;27;Schierstein;;;;;;65201
145;Bärenstraße;;;;;;1;Mitte;;;;;;65183
146;Bahnhofsplatz;ungerade;1;;1;;3;Südost;;;;;;65189
146;Bahnhofsplatz;gerade;2;;2;;3;Südost;;;;;;65189
146;Bahnhofsplatz;ungerade;3;;3;;3;Südost;;;;;;65189
147;Bahnhofstraße;ungerade;1;;19;;1;Mitte;;;;;;65185
147;Bahnhofstraße;gerade;2;;16;;1;Mitte;;;;;;65185
147;Bahnhofstraße;gerade;18;;52;;1;Mitte;;;;;;65185
147;Bahnhofstraße;ungerade;23;;75;;1;Mitte;;;;;;65185
149;Bahnholzstraße;;;;;;11;Sonnenberg;;;;;;65193
152;Bahnstraße;ungerade;1;;11;;13;Erbenheim;;;;;;65205
152;Bahnstraße;gerade;2;;22;;13;Erbenheim;;;;;;65205
152;Bahnstraße;ungerade;13;;23;;13;Erbenheim;;;;;;65205
2512;Balthasar-Neumann-Straße;ungerade;1;;1;A;3;Südost;;;;;;65189
2512;Balthasar-Neumann-Straße;ungerade;5;;17;;3;Südost;;;;;;65189
2512;Balthasar-Neumann-Straße;gerade;10;;12;;3;Südost;;;;;;65189
3571;Baltrumer Straße;;;;;;16;Dotzheim;;;;;;65199
3300;Bandkeramikerweg;gerade;2;;6;;13;Erbenheim;;;;;;65205
3300;Bandkeramikerweg;ungerade;5;;5;;13;Erbenheim;;;;;;65205
155;Bangertstraße;;;;;;23;Kloppenheim;;;;;;65207
156;Barbarossastraße;;;;;;13;Erbenheim;;;;;;65205
157;Baumgarten;;;;;;13;Erbenheim;;;;;;65205
158;Baumstraße;;;;;;14;Biebrich;;;;;;65187
159;Bayernstraße;ungerade;1;;5;;12;Bierstadt;;;;;;65191
159;Bayernstraße;gerade;2;;30;;11;Sonnenberg;;;;;;65191
159;Bayernstraße;ungerade;11;;133;;11;Sonnenberg;;;;;;65191
159;Bayernstraße;ungerade;139;;143;;12;Bierstadt;;;;;;65191
160;Beethovenstraße;;;;;;3;Südost;;;;;;65189
161;Begasweg;;;;;;2;Nordost;;;;;;65195
3536;Begonienweg;;;;;;16;Dotzheim;;;;;;65201
162;Behringstraße;;;;;;12;Bierstadt;;;;;;65191
2703;Beinstraße;;;;;;34;Breckenheim;;;;;;65207
163;Belzbachweg;;;;;;16;Dotzheim;;;;;;65199
164;Benzstraße;;;;;;6;Rheingauviertel, Hollerborn;;;;;;65197
5028;Berberichstraße;;;;;;53;Mz-Kostheim;;;;;;55246
165;Bergmannstraße;;;;;;14;Biebrich;;;;;;65203
166;Bergstraße;;;;;;11;Sonnenberg;;;;;;65193
2706;Bergwiesenstraße;;;;;;34;Breckenheim;;;;;;65207
3680;Berlepschweg;;;;;;12;Bierstadt;;;;;;65191
167;Berlichingenstraße;;;;;;16;Dotzheim;;;;;;65199
168;Berliner Straße;ungerade;9;;21;;3;Südost;;;;;;65189
168;Berliner Straße;ungerade;27;;35;;3;Südost;;;;;;65189
168;Berliner Straße;gerade;112;;114;;13;Erbenheim;;;;;;65189
168;Berliner Straße;gerade;146;;146;;13;Erbenheim;;;;;;65205
168;Berliner Straße;gerade;150;;262;H;13;Erbenheim;;;;;;65205
168;Berliner Straße;ungerade;151;;161;;13;Erbenheim;;;;;;65205
168;Berliner Straße;ungerade;163;;205;;13;Erbenheim;;;;;;65205
168;Berliner Straße;ungerade;207;;207;;13;Erbenheim;;;;;;65205
168;Berliner Straße;ungerade;215;;261;;13;Erbenheim;;;;;;65205
168;Berliner Straße;gerade;264;;272;;13;Erbenheim;;;;;;65205
168;Berliner Straße;ungerade;265;;269;;13;Erbenheim;;;;;;65205
168;Berliner Straße;ungerade;275;;279;;13;Erbenheim;;;;;;65205
170;Bernhard-May-Straße;;;;;;14;Biebrich;;;;;;65203
171;Bernhard-Schwarz-Straße;;;;;;27;Schierstein;;;;;;65201
2707;Bernsteinstraße;;;;;;31;Naurod;;;;;;65207
5029;Berstädter Grabenweg;;;;;;52;Mz-Kastel;;;;;;55252
5430;Berstädter Weg;;;;;;51;Mz-Amöneburg;;;;;;55252
1572;Bert-Brecht-Straße;ungerade;1;;57;;27;Schierstein;;;;;;65201
1572;Bert-Brecht-Straße;gerade;2;;4;C;16;Dotzheim;;;;;;65201
1572;Bert-Brecht-Straße;gerade;6;;34;;27;Schierstein;;;;;;65201
3578;Berta-Cramer-Ring;;;;;;26;Delkenheim;;;;;;65205
172;Bertha-von-Suttner-Straße;;;;;;3;Südost;;;;;;65189
173;Bertramstraße;;;;;;8;Westend, Bleichstraße;;;;;;65185
174;Bethelstraße;;;;;;16;Dotzheim;;;;;;65199
175;Beuthener Straße;;;;;;12;Bierstadt;;;;;;65191
176;Biebricher Allee;ungerade;1;;79;;3;Südost;;;;;;65187
176;Biebricher Allee;gerade;2;;70;;3;Südost;;;;;;65187
176;Biebricher Allee;gerade;76;;140;;14;Biebrich;;;;;;65187
176;Biebricher Allee;ungerade;81;;145;;14;Biebrich;;;;;;65187
176;Biebricher Allee;gerade;142;;142;;14;Biebrich;;;;;;65187
176;Biebricher Allee;ungerade;147;;147;;14;Biebrich;;;;;;65187
176;Biebricher Allee;ungerade;161;A;191;;14;Biebrich;;;;;;65203
176;Biebricher Allee;gerade;168;;186;;14;Biebrich;;;;;;65203
5031;Biebricher Straße;ungerade;1;;7;I;52;Mz-Kastel;;;;;;55252
5031;Biebricher Straße;gerade;10;;10;;52;Mz-Kastel;;;;;;55252
5031;Biebricher Straße;gerade;12;;88;;51;Mz-Amöneburg;;;;;;65203
5031;Biebricher Straße;ungerade;13;;23;;51;Mz-Amöneburg;;;;;;65203
5031;Biebricher Straße;ungerade;25;;25;;51;Mz-Amöneburg;;;;;;65203
5031;Biebricher Straße;ungerade;61;;83;;51;Mz-Amöneburg;;;;;;65203
179;Biegerstraße;;;;;;12;Bierstadt;;;;;;65191
180;Bierhausweg;;;;;;23;Kloppenheim;;;;;;65207
182;Bierstadter Höhe;ungerade;1;;73;;12;Bierstadt;;;;;;65191
182;Bierstadter Höhe;gerade;2;;76;B;12;Bierstadt;;;;;;65191
182;Bierstadter Höhe;gerade;80;;82;;12;Bierstadt;;;;;;65191
183;Bierstadter Straße;ungerade;1;;43;;3;Südost;;;;;;65189
183;Bierstadter Straße;gerade;2;;48;A;2;Nordost;;;;;;65189
183;Bierstadter Straße;ungerade;45;;53;;3;Südost;;;;;;65189
183;Bierstadter Straße;gerade;52;;78;;2;Nordost;;;;;;65189
183;Bierstadter Straße;gerade;82;;90;;2;Nordost;;;;;;65191
185;Bingertstraße;ungerade;1;;45;;11;Sonnenberg;;;;;;65191
